1710993610,364.83334,3.38,0.34
1710997210,389.77499,3.34,0.29
1711000810,405.09583,3.30,0.22
1711004410,403.80695,3.28,0.14
1711008010,364.28195,3.19,0.12
1711011611,317.96527,3.10,0.10
1711015211,281.33057,2.99,0.08
1711018810,254.08749,2.84,0.05
946684810,307.16251,2.79,0.00
946688418,301.67917,3.02,0.00
1711037090,316.97916,2.98,0.00
1711040450,341.87360,2.98,0.00
1711044040,358.01389,2.97,0.00
1711047635,418.06946,3.00,0.00
1711051211,357.64722,2.94,0.00
946684810,290.59445,2.81,0.00
946684810,290.94305,2.80,0.00
946688422,308.84305,3.28,0.00
946692040,327.21667,3.18,0.00
946695654,355.29306,3.18,0.00
1711224035,360.13611,3.11,0.00
1711227640,353.53473,2.93,0.00
1711231225,372.51389,2.92,0.00
1711235050,291.88889,3.00,0.00
